call_id,customer_id,agent_id,call_duration,call_type,issue
0b3a26a3-e22b-4bef-9b2c-7f241d6855d4,849f460b-8402-4d57-b52f-43567fcfa035,11ce60ed-7b22-420a-96a1-be0dac38c79a,51,Inbound,Complaint
7215b02a-8640-4147-94a9-4e2227fc4d12,fd149db1-9a09-4a06-8c3b-d73ace4d05e1,d3fe3865-39aa-489e-8f17-dfa8b1ddf166,16,Inbound,Billing Inquiry
fbc23d61-8d72-40e8-8c8d-bac2ea3833ea,16d2cac2-519c-4d2d-88ef-14acf09cc682,c23737ed-6171-4672-8d3a-abc69744ef42,14,Inbound,Complaint
5ebc4102-df47-410f-b306-7b1204f4a2d6,a623e98f-a0ef-4e1f-a687-9d57b8107710,7bc0ab65-9a32-4825-b2ee-c00a3eaa25ab,16,Outbound,Technical Support
b49c4eed-f362-44bc-b267-720ea86c8db3,08fa81e2-6752-4d0c-af81-e0e5de86f8b7,3843d1ba-0fe8-43c4-95db-85431f587140,105,Inbound,Complaint
4c0e2257-9080-49a8-ad92-3e96b3d9bb4e,5eff0aab-50c2-425c-a11d-f5d5d906a76a,459989f1-7bcc-4ef1-b752-755dddf5fa71,23,Inbound,Billing Inquiry
ad8bd8e0-1d8d-4d68-bcf2-a4e83ec6b7dc,ebacfca0-65b6-4502-9638-94bf60f27eb9,feee9e3b-e83f-4435-aaad-440da35d84e7,8,Inbound,Billing Inquiry
cd45046c-0128-4fea-a61e-dda88428c9fd,ea7142a7-0d97-4961-919a-58d5f1f38d37,5dbb965f-a1c5-4566-9078-dc8a3f2c12f2,105,Inbound,Billing Inquiry
1cb4f7a9-94bf-4d6d-b95d-8972671a2e53,899673be-9a26-4b96-8659-f58183b1d801,95fe3179-105b-42b0-a23e-cf7aa60da413,19,Outbound,Billing Inquiry
11e23aca-a618-45c1-a710-a6743353e4d1,69fc42df-14c5-44e8-ade3-65dd8b181510,393571af-4edd-42e5-a2e7-a24467dc98e9,23,Inbound,Billing Inquiry
c396ff56-a8d4-4960-b9e6-9c31b29e5bfa,6989e5b2-fca3-4f32-8a2d-0b9a543d6109,e6cacfb3-112a-42fa-97d2-29ddc67b9759,26,Inbound,Complaint
a28488d6-88a8-4365-bf46-f1f7601f2163,b9c6c9f2-96e5-4e0a-8b1b-1bde8cee7e2c,2f0543fe-550d-4a57-9fc3-d02fd3d35572,116,Inbound,Billing Inquiry
5c6fbbf3-2cd4-4d8e-a64a-55eaae84a672,2ccc62fd-fa51-41c6-bb9f-f5890aa6ee3c,abc3da76-7dbf-422d-8910-61d07db8f818,61,Inbound,Billing Inquiry
9e46bdc4-082a-4192-837b-c66df06cf56b,3228e4ac-56f2-4e77-b3ac-adbe119e645a,3581d02e-fc01-41f1-9896-26151ce5e2af,83,Inbound,Billing Inquiry
01d62d09-edb3-4912-8a57-0e261dc50075,7d297ddd-261d-455d-9341-dae63343e6b4,9d9beab6-a309-4745-8f22-58f9459630c5,103,Inbound,Technical Support
45903fb1-d0c0-46de-b47b-c3b1f119e79f,15b3121c-892e-4798-913f-ef34148de7e0,e0f659e1-0fb7-4bd6-a6c8-ffbc5ac13cd7,49,Outbound,Complaint
76952f4c-a464-4dda-9b77-3a5f61ee7290,65fe210b-92a1-4dd3-8b7a-5a8bdd59f4b9,b6fa83c5-b5b7-4acb-9fdd-adb98ca8c09f,22,Inbound,Technical Support
d7c9f893-d427-4ca6-8e87-e7592c6992ab,41752944-67ae-4214-ab53-f2688af1065d,6bc6c08d-b557-4dca-bbd5-70f6b53f3b05,36,Inbound,Billing Inquiry
832af827-f08b-4ac3-9f62-305a209d9919,1e5fd534-184c-401e-8c9d-b94e0d83b69d,913010a2-ce37-4a94-a11c-59c186aad3d4,6,Outbound,Technical Support
0f2a191f-7455-43f3-a1fd-f27639ccf499,0338500d-95ff-4b4b-849f-75b1a05d60f6,cdc0ec48-0556-469e-ad3c-de81ba11980e,107,Outbound,Billing Inquiry
935185d7-7741-4ea6-ba5f-a02b8172e5bc,0f3df8d9-d498-4f98-a37e-a7323b9e8e9f,453de57e-e2f6-402a-b3c1-7bb0e87c628f,111,Outbound,Technical Support
770ba261-572d-4c91-848d-dce86a24658a,1a316457-c96f-452e-85c4-70851dc0ce9a,feee9e3b-e83f-4435-aaad-440da35d84e7,89,Outbound,Billing Inquiry
7cd2a318-72e9-48bf-b7f5-e61cb75367e3,89ff2e7c-dd02-43a3-a704-8e439eb6e8b8,1d3897e7-385a-44ca-bdd3-2d059d232b63,42,Outbound,Technical Support
7bbfd2cb-6f92-47f7-b27d-b39f4a8fef50,f7fd2e61-77ec-4456-a4e8-410fdc4e7a65,c5989a7b-f31e-4053-bfd4-66695cabe9a0,65,Outbound,Complaint
aba97ed7-a800-42fa-a7fe-1c227eaa8dae,1c112b10-a8e7-4e9d-839d-f3c6d076742c,aa791413-c300-4c84-b858-d070200276c2,59,Inbound,Complaint
fc4ee787-bed8-4f99-b50b-f7318bd9eadc,36a33f3b-56c1-431e-b632-5c72604cd2d2,a37c38c2-8efb-4b9c-b5a7-02cb97015424,96,Outbound,Technical Support
097b66ae-c562-4c6b-a72e-ae65598174a2,1d237115-447b-4ac4-a205-820a2f502f1a,3843d1ba-0fe8-43c4-95db-85431f587140,63,Outbound,Billing Inquiry
3012e22d-3a94-4db2-973a-c71ffff74afe,93a79320-acea-4b65-a9b7-5fbce02e5d2a,f7b18c1b-c123-48b7-9602-addd6d3a487e,112,Inbound,Billing Inquiry
6c985241-febc-4a5a-9639-5088848ef37b,fdd7c0f3-4998-4e7b-abb4-086b9123b579,0158332f-12e1-480d-a60a-66e97b616d2d,2,Outbound,Billing Inquiry
2f00b341-fdbf-4b05-ab1a-5bbf506ba1b3,5dedffd6-3581-43b2-9abf-5e337b04f969,b35009e2-6f97-488d-b6e0-c9805dced4c7,8,Outbound,Complaint
f9a0870c-34c9-41d9-a354-0cbd8629af36,12abc339-67a8-4716-b88e-7e76807d6e35,4134a39c-6725-4d3b-b24d-16f70a467289,64,Outbound,Billing Inquiry
784eff27-35f8-43b1-9889-3d470339e45b,0432977b-5673-4bf0-abee-6b6fea3a43c7,655a5b51-205b-4677-bab1-1f755a0075ca,29,Inbound,Technical Support
f70acf07-2ae8-464d-972b-10f5477a5f7b,ecc196c7-fde1-4228-b21c-712efa5eefbf,381fbef4-e9dc-49c5-9ead-356c2723a291,82,Outbound,Complaint
b5c437ca-6e4c-44d0-8c43-e209e78c3712,657d9697-73a9-40c8-a365-1ae2c1e2ff10,67049da3-3a2d-4e4d-81b7-6d5b7f60df61,23,Outbound,Complaint
fd6509c6-de18-424f-b3bf-8f432decf336,37a85bfb-a53e-4191-b84b-32748877779e,a5aafa27-55bc-469f-aa03-40802f98b717,39,Outbound,Complaint
4cce151b-b865-4998-a061-5de950ec6931,07d02c53-97d9-4bb6-9e66-4c885e615216,aa791413-c300-4c84-b858-d070200276c2,83,Inbound,Billing Inquiry
8b9e31ab-d976-4574-b087-8648c400d6bd,419eb5a3-c700-4e56-912e-a1b2be6f8bdd,393571af-4edd-42e5-a2e7-a24467dc98e9,40,Inbound,Complaint
7ab9c024-6862-46f0-9ef7-1805044e5f46,c14b53df-f07c-43f9-9698-5f95ede549de,a897e3ca-28e4-4866-ac84-d753b0e14f6f,114,Outbound,Billing Inquiry
4693b75d-45e1-42fc-b463-2a6105cf98d1,8db0bd2e-3299-4c30-acc6-5a53ea9edf42,a103ccbd-1229-4a95-a358-c1b7f59ec7c4,16,Outbound,Complaint
acaf8b34-d84b-4c3e-a368-2a765408a558,636e8173-e40d-4fe3-a57b-4b388d12077f,6cac15f0-eeb7-4622-aa6b-59fea2188e2d,51,Inbound,Technical Support
71f57e91-93b6-48dd-9c5b-c8200eb71b0c,5072c7bd-e7a1-4f6a-ac6c-4c51248d2f63,3ce9411f-52df-429f-b8f4-9c4717b244ec,90,Inbound,Technical Support
ff4181e7-7860-4f8c-b4d4-ab8c5bc3ebff,c5469164-8d21-4794-bdcb-7df34da0e9dc,26f610fc-5c54-40d9-9e9f-08ab8323a59f,101,Inbound,Billing Inquiry
ec32c19c-d6da-4c4a-86fe-7f75dd9e7fce,cc294ed0-c57f-4cb3-a946-2233806a2158,3914f459-1d92-4918-9c6b-2048735564a9,23,Outbound,Technical Support
f877087a-99e2-4290-afa4-7ec56bfa0f55,457a199c-4056-4877-a96c-98d0dda0a906,3d1da085-3872-47cf-8ac9-d07087b223fd,31,Inbound,Technical Support
c48edeba-19a3-43b3-865d-bac907ee9ef1,15f6c1f1-766d-4a77-8613-5d7402e31a3b,e8fd0e68-ebe4-4ed8-ae45-7e4a6778afe2,81,Outbound,Technical Support
ea679aba-bf8e-47b2-b0d8-5a6298630afb,6c2a33e4-41ce-4fa5-9003-e00277e0689d,7575843e-0020-416c-9e69-025bfb69ac58,27,Outbound,Billing Inquiry
b8f7f917-798d-4d13-bc85-0316cd78d54b,45886e35-6cb5-4e21-9cec-86098c9ffecd,26f610fc-5c54-40d9-9e9f-08ab8323a59f,98,Outbound,Technical Support
b4fea754-7e6e-4ac7-a9c8-c8b1d2f2c695,926b36d9-1efd-471b-af04-23efa27ca94a,f3480c69-734c-446c-97bb-f1b3c82431ee,25,Inbound,Billing Inquiry
386bc76b-de58-4eab-b80d-985e8f895623,8aa91f51-c2bf-4bae-adf6-69d86726ca7b,f882aedd-8f69-4d95-a48d-7e06e3886f3f,58,Inbound,Complaint
e7faafbf-dc6c-43d4-b038-9dbe32262b21,ba597cc1-7c8d-4197-b03e-b5c4046ae307,bb4c5bf8-69cf-4822-9456-03fcb4c5357c,113,Outbound,Complaint
8d19c0af-1b6d-4887-88bb-8704f4f635e5,555cafc6-66bf-4b05-9c3e-ccb289406fb6,4134a39c-6725-4d3b-b24d-16f70a467289,95,Outbound,Complaint
7e0c192e-bb4b-4803-ba82-98e7c2c391fb,a2444a5e-dd99-4e70-b88d-1dbd93bd1d67,2a0704d4-0c3b-41a0-81f5-6e7fb71e93aa,82,Inbound,Billing Inquiry
2049bc50-0b57-4651-9967-f4a17e3176eb,15c4a07d-dbab-43b4-a64f-765a2475a968,d81406ec-e22b-4c5a-bfd9-9e0f4e5ef906,40,Outbound,Billing Inquiry
00820753-e5b3-452d-a5ca-6c59db6e8dba,9d5ae794-26a0-468a-ad11-acd866e3e2c4,a5aafa27-55bc-469f-aa03-40802f98b717,56,Outbound,Technical Support
12abe07f-e914-4cac-8251-1bcfc8b22e24,661aa791-614e-4fcf-b2fa-d392af6b1b09,5bc47cc5-3b52-4a3e-a17f-dc880231c2a7,19,Outbound,Technical Support
ede723fc-22f1-49e6-b808-abc4eaf8d7fe,364ea31f-38f1-4f72-be61-4755a727ae82,083d236b-65f2-484a-84cf-857f2872dc50,82,Outbound,Billing Inquiry
0ec68654-bc08-45a4-9a68-c740133ba1fd,3f9285a9-e8ab-4d49-9e59-a61c9673c36d,67049da3-3a2d-4e4d-81b7-6d5b7f60df61,33,Outbound,Technical Support
987236e5-0711-4a97-bfb3-42aca6c1bdf9,2dd63429-9048-41da-bfc6-9018920eefa8,4da959df-0c2f-4ba7-954e-bfd99639c8d2,3,Outbound,Billing Inquiry
9b45e5a1-ec35-471a-85cf-de9a4611ee8b,750338dd-f24f-4397-9705-24d692ccbf44,4134a39c-6725-4d3b-b24d-16f70a467289,39,Inbound,Complaint
ab84a4c4-2d42-4f62-b600-9e6027226060,1d30ac23-119b-4253-9756-021c53c0946a,153a2322-aa16-4587-9c02-8bdab6d6e7e9,69,Inbound,Complaint
b2fce674-c485-431d-8062-e864dd4b1b39,6d7e41c8-2979-4646-bdd5-90e6348a9068,bb1ee77a-b4ed-4470-a6bf-4c6d49817d7b,76,Inbound,Complaint
8d049921-11a2-4868-9095-823a46685c88,a42c9481-5062-48db-8396-1cece404af71,f3480c69-734c-446c-97bb-f1b3c82431ee,53,Outbound,Technical Support
aee70e54-c7f5-49ca-b8bd-462d7d68fe1b,b4618a13-d2b0-4786-b3c3-a81f666453da,083d236b-65f2-484a-84cf-857f2872dc50,95,Inbound,Complaint
5ccc93b2-2e26-4ca2-8811-d3f1110dd98e,8d17ed7f-8a52-4050-9759-0323938f65d6,a160beab-d4cd-4a8b-adf3-1f40ad890d1e,92,Inbound,Technical Support
86bbf288-3b55-45cb-8127-2acccd6b5f32,da9cd06d-77b0-452c-9fb8-cb1180a89556,393571af-4edd-42e5-a2e7-a24467dc98e9,100,Outbound,Billing Inquiry
60420ded-d1f4-4e74-b09b-47d3d17322bb,76f1b07e-bb78-4953-b716-8decbc9856b7,39639746-265e-4400-9242-efcecc43f27b,5,Inbound,Billing Inquiry
3c6662fe-0592-40b1-934a-c531860561db,3ed80f4f-208a-4eea-9685-bfe869dbf0c3,bc59a0f4-f884-4b96-971a-4a51b85a2625,85,Inbound,Billing Inquiry
6a30289f-b71b-43d4-a759-c01c76e34572,2dfc2c1f-aafc-40fc-b1cc-f95b1287df79,aab78839-61bf-45f9-8baa-f6b738e03912,119,Inbound,Complaint
2d088421-4c90-4451-a7b9-f2c985eefb43,d8e53dbb-9821-4565-9bab-38236e93664c,3581d02e-fc01-41f1-9896-26151ce5e2af,45,Inbound,Billing Inquiry
708f0ebc-3140-4400-b80a-e80013eb82e5,f2628c62-f26f-4b8f-8200-575cc78fd649,d26f9e4f-00c1-4b75-802e-4e89a90005e3,118,Outbound,Billing Inquiry
62f1a68a-0f9d-4535-85b6-548c17c3d8f6,189c6678-0024-461e-8f8e-48b3f5f9fb94,89b71996-9161-42f8-99f1-4c26035e9611,80,Inbound,Billing Inquiry
6869065f-06e4-4898-8db9-fc50f62cc77e,3b298edb-9820-4ba5-9fcb-c8b6fb722397,cdc0ec48-0556-469e-ad3c-de81ba11980e,89,Inbound,Complaint
3180ab20-f55a-4a64-92c1-2983a3e56ac5,125eb60b-5a24-4b09-8ea3-84555925af63,67049da3-3a2d-4e4d-81b7-6d5b7f60df61,46,Outbound,Complaint
6556e0ba-2873-4c91-9d5b-b4dbb9d27643,a3ed8490-a87e-41a5-b244-95f7e13daa99,31431898-a89d-4db3-b07f-394aedfd3d84,18,Inbound,Billing Inquiry
9adba337-4f25-4c5a-8f9c-b9ff33e03c8e,ec0ccef9-dafc-4bbb-8490-badb6224864c,a103ccbd-1229-4a95-a358-c1b7f59ec7c4,78,Inbound,Complaint
128b9968-993d-49f1-922f-14e4d97c4005,be5d1f7f-6211-4e86-aa6e-006e17bd7076,a37c38c2-8efb-4b9c-b5a7-02cb97015424,90,Inbound,Complaint
3fb1c89f-e23c-4a61-975f-b6791a7ee938,9323e50d-9646-4c8e-95b2-93f67bbfd59f,c166caa0-624a-4b34-8a90-ce6e0371fd0a,35,Inbound,Technical Support
f8f8d0e9-4d7a-4c2d-a808-f7c260ac2e3b,3ca5e72d-76be-45bb-8c6e-cec87766b4f8,a5aafa27-55bc-469f-aa03-40802f98b717,97,Inbound,Billing Inquiry
8119833b-b995-4e38-90aa-3f08a3d1540a,5a11a67c-7cbb-4f66-b5d7-8f6407810ee5,fc50701d-27f3-4f58-9374-8fba4bd55859,12,Inbound,Billing Inquiry
c7822333-b45f-4888-882d-c13565639c0c,9f1ac288-d625-44ba-bcc1-cec7c4b27017,8ef2520f-905d-41b0-9b68-1666c7e5a6fd,104,Inbound,Complaint
b0becbce-0203-4793-97d1-7e4ea3d055e8,6a69759c-9e9b-4126-b6b9-9a23d3a2c56b,ae00883b-3ca9-4155-a7f9-1c80d2a18d3c,41,Outbound,Complaint
cf71b702-d8f2-4a98-a1d2-0af6c023e1bf,549d26d7-078c-4bfe-9d26-6f8a753300ed,ce1fb0fb-a2ba-4388-8a2e-63b747e5ff2d,107,Inbound,Billing Inquiry
16e3eb18-7ba0-4a92-aa10-8b1abd2421c1,573e1ddf-2496-4016-a3b9-1054220cf655,5ddb898c-0510-4a80-aa5a-9910a7876a21,51,Outbound,Complaint
853fd8d7-2fbe-401a-adc2-8ec92678f7e9,6a2322af-acef-4e43-8622-777ef7eab4cf,df9aea96-5032-4bde-9787-454f804230eb,115,Outbound,Billing Inquiry
1d988b2a-9b5e-4b08-95f7-4ccf824c5170,29c23b73-65de-4f8e-a6b6-7c8891b50f99,7debed33-e02c-4fe3-8ab0-2a33d00ee630,100,Outbound,Billing Inquiry
2390dde5-61e2-4402-be59-1c6bd4cf681c,f5de64e4-1deb-452e-a28b-d5b2d96b39ce,381fbef4-e9dc-49c5-9ead-356c2723a291,40,Outbound,Technical Support
dbdbd266-a278-414b-ab1f-26715288b8f7,8949c4fc-dabb-4bcf-ab9c-e94b54224f93,1ba0eae9-0e23-4430-a31e-39dd61631c7a,30,Outbound,Complaint
b0c2929f-a570-4862-851d-18fb9122d49e,9b9af226-7466-4988-84cf-f57e66898bea,67049da3-3a2d-4e4d-81b7-6d5b7f60df61,100,Inbound,Billing Inquiry
31cefd33-d9c9-4c4b-b77b-cc5a2ffb3088,bf56cdd6-9bab-40bb-a890-f77b7c1b5666,c2507c2c-c63b-4a03-bd68-50be4a6e83fe,90,Inbound,Billing Inquiry
e4ed9a0b-5be7-470a-89a9-2785b1ec770f,18fb35cd-f91f-4bd7-b4ce-b81e7f846d68,57865912-7afd-47f1-80b5-b6e91cf7fbb1,96,Outbound,Complaint
aba41c10-9aa4-45d0-903d-9dec801418c7,72316ce4-4c0c-49fa-ab86-f7ce1aef6c87,0dc2c0d1-974e-4a56-bde0-80833ba3f683,90,Inbound,Billing Inquiry
a8ef7885-d5b5-42ab-91ec-2f5f064404f4,eae38843-bee4-4cb8-8d8d-d8da6258c291,5292777e-08d4-4481-a741-910b46005758,61,Outbound,Complaint
30731dea-cf8d-427a-8989-13be1a813736,98c3e602-c1d3-48c6-b549-6060f8bd3125,4c7c4e6b-b1c9-4a25-83b7-b585e77bd531,34,Inbound,Technical Support
8bfbec61-c493-4337-9f00-4599ef653b94,658c1816-d312-4c64-b5ee-e2585652da22,d26f9e4f-00c1-4b75-802e-4e89a90005e3,28,Outbound,Billing Inquiry
17d7f504-ed1c-4fc5-a658-6a9f1825c4ca,7b7713e5-3e2f-450e-8f9a-6f5b28072c45,459989f1-7bcc-4ef1-b752-755dddf5fa71,32,Inbound,Technical Support
e393706a-9653-4014-bd6d-77c1fc94ef1d,2b9f865d-80f3-4051-aaaf-7705f3d326a2,a5aafa27-55bc-469f-aa03-40802f98b717,42,Outbound,Complaint
75f539dd-4db6-4b7f-b247-85cfba49737d,c721f33c-e6df-42f5-af99-3104e6c97e19,4ef1e5a0-3f0b-455f-b559-e28fe3a18f21,2,Outbound,Complaint
dc707beb-abd2-4158-a0e4-400c784cfe52,952345a9-78ff-4330-843c-5e65292e7adb,4134a39c-6725-4d3b-b24d-16f70a467289,27,Outbound,Billing Inquiry
a937fd03-0596-45ea-adb5-3b4a1e386f6b,c1fae4ed-8a99-4d83-8a56-6820ff4c3774,0ff5b587-a738-4203-a04e-21ddf959be6c,109,Inbound,Technical Support
51062521-cdac-4c36-b32e-493f41faf72c,b93f5fe2-3b8c-4804-90dc-7be5bee778ea,1c9cf5d5-9929-44aa-9b76-455c709e81d9,40,Outbound,Technical Support
9bfbeb4f-c275-49f2-ad6e-7368057608f8,194aa532-db30-4248-8069-ffc780fbbda6,726eaa1f-a1df-4387-8187-84a45e5ff524,28,Outbound,Complaint
2d9ca1ff-bdae-4aab-ad60-b9cc568f5dac,9377aace-445f-45ec-84cf-925a16fbcc68,193fd1ea-38c4-486a-81bb-f7849af04176,102,Outbound,Technical Support
36b60ea2-e6ab-4986-a93f-fb946e7f1c33,e6c798d4-0e8b-428d-a9e7-439dff3dbcee,e6cacfb3-112a-42fa-97d2-29ddc67b9759,27,Inbound,Complaint
6559ce66-f2b7-4af7-a4f0-7682f0d0da2c,0e5ff50f-d206-406c-96c2-2f0b7a1242a7,1a605314-adef-4127-b105-a4e0b808caf4,27,Inbound,Complaint
5a64f477-1943-4cb9-bdc0-b0484666ef18,e6d4c3e2-7d8a-403e-87eb-9c816a1e1033,9d9beab6-a309-4745-8f22-58f9459630c5,6,Outbound,Complaint
81ecda5e-09d9-4cd6-933b-e37bf632736f,08ce4748-5d24-4106-8c0e-143a1a9eae8c,07e30ec1-6bf2-4b0d-ba8d-5673e585fe00,104,Inbound,Complaint
894fe9fb-b90a-47c7-8dfa-11742cf426a5,f96897c4-a760-47d3-a27c-12c0bf09dd19,0e09d2a7-c15c-429c-8e9b-bc6b0b3dd51b,71,Inbound,Complaint
39ef2137-059e-4d25-8362-638549b10dc2,d746b12e-5575-4451-8e25-29b6679b519f,c166caa0-624a-4b34-8a90-ce6e0371fd0a,46,Inbound,Technical Support
5eb65f55-7690-406f-8080-5d0075d11cf6,16161337-8f81-4475-8915-41ed14b23044,6cd8d7d5-2ba9-48ac-8de2-c2c4c7ae245f,82,Outbound,Technical Support
22026fe9-92a6-4325-ae4a-498280e9aa30,ac341a35-915d-4e91-bd08-7f5fbbe7dc62,381fbef4-e9dc-49c5-9ead-356c2723a291,68,Inbound,Technical Support
4371dae0-f2e6-46f6-b9c0-6a7d86918534,6b3d88a7-6fc7-4e84-b740-a053b1c5cfca,a103ccbd-1229-4a95-a358-c1b7f59ec7c4,61,Outbound,Complaint
56017e47-a382-4744-b557-ff1c5406e064,221d0a8b-7020-404d-b33c-476e28d5e1ea,75d911dc-5eae-43df-ae89-f1e245b0969c,17,Inbound,Billing Inquiry
9e6a2340-09d7-494f-a8dc-3c3af98e2d04,c94774e4-41c4-498f-8598-63ca874255fa,1bd938f9-17a4-4dc5-85ae-c41e4cdfab28,103,Outbound,Complaint
d1294536-efe0-4b70-9cd0-08ff56f87531,561da8a0-903b-4773-93dc-b8d3cdc36189,78f1d66c-4d27-4503-bc98-2f76c07b67a5,97,Outbound,Complaint
b23cf671-6cde-4d46-8b51-6bc60df63a2f,bd588bf3-ccdf-4cc8-8ac3-3bc8821843d6,1c9cf5d5-9929-44aa-9b76-455c709e81d9,45,Outbound,Technical Support
e21467bd-2604-4a68-90f2-9a32fe521b70,46eb5716-6ec3-4790-a747-82f1dc8f76b2,e9f9a4c1-948c-483f-bc72-915896eb5da3,82,Inbound,Billing Inquiry
485f6539-2dd4-4791-871f-e2640e433aee,e8fa8823-00ba-4663-9435-c4621920efd4,c0bb51fd-7143-4064-b93a-ac7ad9c3ec53,47,Outbound,Billing Inquiry
30a1a94e-8c2c-46b2-9cf9-9bbc24d834e2,abb1493a-6147-4fea-98a3-66c20ff2fc54,2f0543fe-550d-4a57-9fc3-d02fd3d35572,65,Outbound,Complaint
d19d9b2e-bdc6-4122-a1f8-42891acc963f,9228883c-d7e0-4d20-86c6-517b1cacb59d,a3baebfd-462f-430e-92b8-c1384361b409,91,Inbound,Billing Inquiry
a03e2c7b-9828-433b-a0a1-af871817371a,b3a905fd-442b-4c93-b2b3-988026200988,d3fe3865-39aa-489e-8f17-dfa8b1ddf166,7,Inbound,Complaint
c5183e64-966a-4073-8f6c-35a88dd725b2,4bc18c01-25e8-4761-8fd1-92b02b27d3cd,e6cacfb3-112a-42fa-97d2-29ddc67b9759,17,Inbound,Billing Inquiry
caadff96-181c-4987-ad25-3b4da7ca8ba8,10f23938-9c22-4290-be86-154d195dcc14,2a0704d4-0c3b-41a0-81f5-6e7fb71e93aa,12,Outbound,Complaint
d9a6b1bf-cb4e-4778-9ab2-b256a59b1c68,45bab86b-68c3-4c0e-bdc6-101e9f0ca999,6cac15f0-eeb7-4622-aa6b-59fea2188e2d,87,Outbound,Complaint
17eaa462-c9d4-4ab0-8ca4-4859f1fcf411,42df5ec4-c5e3-4a2e-bf06-724263bd2336,be2f9a54-d2b7-4ea9-a6a7-424f040e5b97,34,Outbound,Complaint
a5f1c00b-3904-47c4-b507-a1b11992fec1,30687542-8f74-4ae8-8c24-83867ada8731,11ce60ed-7b22-420a-96a1-be0dac38c79a,86,Inbound,Complaint
